created,text,retwc,hashtag,followers,friends,polarity,sentiment
11/6/2019 10:09,"b'RT @SevadalCG: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove tha\xe2\x80\xa6'",14,None,142,68,-0.283333333,0
11/6/2019 10:09,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",53,None,3613,1216,0.1225,4
11/6/2019 10:09,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,1573,518,0.169444444,4
11/6/2019 10:09,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",59,None,142,68,-0.283333333,0
11/6/2019 10:07,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",53,None,453,180,0.1225,4
11/6/2019 10:06,b'RT @AamirLaalSingh: This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog #DelhiNCRPollution #a\xe2\x80\xa6',3,DelhiAirEmergency,254,352,0.292857143,4
11/6/2019 10:06,"b'RT @RahulSharmaINC: Unless the basic problems are addressed, the mere announcement of another anti-pollution promise would not accomplish a\xe2\x80\xa6'",31,None,548,547,-0.25,0
11/6/2019 10:06,b'RT @nagma_morarji: #AAPBJPchokeDelhi\nOur national capital Delhi is facing severe air pollution. Situation is very grim and people not safe\xe2\x80\xa6',35,AAPBJPchokeDelhi,341,529,-0.625,0
11/6/2019 10:06,b'RT @KilaFateh: Sick people are aplenty in bip\nInstead of working for decrease in pollution these aap and bjp leaders are trying to give idi\xe2\x80\xa6',18,None,341,529,-0.714285714,0
11/6/2019 10:06,"b'RT @RahulSharmaINC: Delhi has yet again been ranked as the most polluted mega city in the world. Last year, since last five years Delhi has\xe2\x80\xa6'",34,None,548,547,0.166666667,4
11/6/2019 10:06,"b""RT @geetv79: How Shiela Dikshit rolled out the world's biggest clean air project:\nHer biggest contribution to Delhi, the one by which her s\xe2\x80\xa6""",47,None,341,529,0.366666667,4
11/6/2019 10:06,b'RT @MehekF: Just blaming farmers and not doing anything for Delhi. AAP wasted hundreds of crores on self advt.\n#AAPBJPchokeDelhi https://t.\xe2\x80\xa6',29,AAPBJPchokeDelhi,341,529,-0.2,0
11/6/2019 10:06,b'RT @exhortofgeeta: Delhi was a much greener and cleaner Delhi when Shiela ji was CM as her priority was development but the blame game of b\xe2\x80\xa6',36,None,548,547,-0.1,0
11/6/2019 10:06,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,341,529,0.366666667,4
11/6/2019 10:06,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",53,None,548,547,-0.133333333,0
11/6/2019 10:05,b'RT @RuchiraC: Unease of living and doing business: Common sentiment across the corporate ecosystem in Gurgaon. #AAPBJPchokeDelhi \nhttps://t\xe2\x80\xa6',42,AAPBJPchokeDelhi,341,529,-0.15,0
11/6/2019 10:05,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",59,None,341,529,-0.283333333,0
11/6/2019 10:05,b'@SaralPatel Its an irony that the centre and AAP are just blaming others and does not do anything to clear Delhi air.\n#AAPBJPchokeDelhi',0,AAPBJPchokeDelhi,341,529,0.1,4
11/6/2019 10:05,"b""RT @MRTB_India: Agreed. Let's act together. Not point fingers. The voter is bored with these antics. If everyone did their jobs responsibly\xe2\x80\xa6""",2,None,382,851,-0.15,0
11/6/2019 10:05,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,548,547,-0.075,0
11/6/2019 10:05,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",59,None,168,164,-0.25,0
11/6/2019 10:05,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',23,AAPBJPchokeDelhi,548,547,0.16,4
11/6/2019 10:05,b'RT @bhatia_niraj23: Perfect pic to start with .. #AAPBJPChokeDelhi !\n\n#DelhiAirQuality https://t.co/Zwz5pLvmkN',45,AAPBJPChokeDelhi,94,546,1,4
11/6/2019 10:04,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",53,None,942,176,-0.133333333,0
11/6/2019 10:04,"b'RT @RahulSharmaINC: Delhi has yet again been ranked as the most polluted mega city in the world. Last year, since last five years Delhi has\xe2\x80\xa6'",34,None,1272,2987,0.166666667,4
11/6/2019 10:03,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",59,None,1272,2987,-0.283333333,0
11/6/2019 10:03,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,1272,2987,0.169444444,4
11/6/2019 10:03,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',23,AAPBJPchokeDelhi,1272,2987,0.16,4
11/6/2019 10:02,b'How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is\xe2\x80\xa6 https://t.co/5E69cMoznU',0,None,3608,2988,0.4,4
11/6/2019 10:02,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,71,228,0.366666667,4
11/6/2019 10:01,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",38,None,0,3,-0.166666667,0
11/6/2019 10:01,"b""RT @RuchiraC: A public health emergency has been declared only now but Delhi's air quality is extremely poor throughout the year, stubble o\xe2\x80\xa6""",28,None,8284,445,-0.133333333,0
11/6/2019 10:00,"b'RT @Iffidel: Delhi has been trapped in political between Center and State Govt, as a result air pollution problem never gets solved.  https\xe2\x80\xa6'",8,None,8284,445,-0.1,0
11/6/2019 10:00,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,91,210,0.366666667,4
11/6/2019 10:00,"b""RT @Iffidel: Kejriwal Govt Fails to Use Rs 787 Crore 'Green Funds : Instead Blames Centre For Blocking Projects via @indiacom https://t.co/\xe2\x80\xa6""",7,None,3613,1216,-0.35,0
11/6/2019 10:00,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,20,121,-0.075,0
11/6/2019 10:00,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,48,85,-0.075,0
11/6/2019 9:59,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",38,None,10777,1898,-0.166666667,0
11/6/2019 9:59,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,1843,88,0.169444444,4
11/6/2019 9:58,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,270,576,0.366666667,4
11/6/2019 9:57,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,514,1193,-0.075,0
11/6/2019 9:57,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,337,2005,0.169444444,4
11/6/2019 9:57,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",69,None,483,809,0.16,4
11/6/2019 9:57,"b'RT @RuchiraC: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove that\xe2\x80\xa6'",59,None,483,809,-0.283333333,0
11/6/2019 9:57,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,820,1671,-0.075,0
11/6/2019 9:56,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,97169,471,0.366666667,4
11/6/2019 9:56,"b""RT @Vidyaraj51: While the BJP govt at central level should've also sprung in action to deal with the crisis, union ministers are instead te\xe2\x80\xa6""",15,None,208,546,0.05,4
11/6/2019 9:56,"b'RT @geetv79: This was in 2013 \xf0\x9f\x91\x87in the good old days \n\nDelhi emerges as Greenest Capital City in the world, with green cover rising to 22%\xe2\x80\xa6'",54,None,413,1263,0.2,4
11/6/2019 9:55,"b""RT @Iffidel: Kejriwal Govt Fails to Use Rs 787 Crore 'Green Funds : Instead Blames Centre For Blocking Projects via @indiacom https://t.co/\xe2\x80\xa6""",7,None,8284,445,-0.35,0
11/6/2019 9:55,"b'RT @geetv79: AAP promised to increase the fleet of public transport buses to 11,000.\n\nBut the DTC fleet has actually gone down\xf0\x9f\x94\xbb\n- From 6800\xe2\x80\xa6'",22,None,463,192,-0.051851852,0
11/6/2019 9:55,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,3325,3368,0.169444444,4
11/6/2019 9:55,b'RT @radhacharandas: #AAPBJPchokeDelhi\nNo doubt the intelligent Dr. Manmohan Singh said that Modi as PM of India would be a national disaster',15,AAPBJPchokeDelhi,114,130,0.8,4
11/6/2019 9:54,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,565,1890,-0.075,0
11/6/2019 9:53,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",53,None,483,809,-0.133333333,0
11/6/2019 9:53,b'RT @patwal_raju: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white\xe2\x80\xa6',5,None,518,305,-0.066666667,0
11/6/2019 9:51,"b""RT @Vidyaraj51: While the BJP govt at central level should've also sprung in action to deal with the crisis, union ministers are instead te\xe2\x80\xa6""",15,None,2817,1390,0.05,4
11/6/2019 9:51,"b'RT @Iffidel: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",2,None,3046,880,0.16,4
11/6/2019 9:51,b'RT @Iffidel: Why 18% rise in daily bus ridership when there is better metro service in Delhi. Reason behind it is the increased fare of Del\xe2\x80\xa6',8,None,3046,880,0.033333333,4
11/6/2019 9:51,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",53,None,328,247,-0.133333333,0
11/6/2019 9:51,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,328,247,0.366666667,4
11/6/2019 9:51,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,807,4999,0.169444444,4
11/6/2019 9:50,"b""RT @geetv79: How Shiela Dikshit rolled out the world's biggest clean air project:\nHer biggest contribution to Delhi, the one by which her s\xe2\x80\xa6""",47,None,212,1695,0.366666667,4
11/6/2019 9:50,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",69,None,10777,1898,0.16,4
11/6/2019 9:50,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",157,None,483,809,0.169444444,4
11/6/2019 9:50,b'RT @Mukeshkashyap90: Congress gave clean and green Delhi.\n\nMoAAP gave choked the Delhi with toxic smog by playing with sowing cycle without\xe2\x80\xa6',9,None,354,221,0.083333333,4
11/6/2019 9:49,b'RT @LambaAlka: #aapbjpchokedelhi @INCDelhi @INCIndia \nOpinion | How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project https:/\xe2\x80\xa6',64,aapbjpchokedelhi,158,586,0.366666667,4
11/6/2019 9:49,b'RT @ShahNawazKhanMM: #AAPBJPchokeDelhi  Hazardous air pollution is becoming capital punishment in New Delhi. https://t.co/kLZdWWIncW',28,AAPBJPchokeDelhi,8251,4136,0.395454545,4
11/6/2019 9:49,b'RT @SevadalDL: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white pa\xe2\x80\xa6',6,None,518,305,-0.066666667,0
11/6/2019 9:48,b'RT @Indmuskan: NGT slaps delhi government with rs 25 crore fine for \xe2\x80\x98failing to check pollution in Delhi https://t.co/dsbTwpie8l #AAPBJPcho\xe2\x80\xa6',3,None,518,305,0.416666667,4
11/6/2019 9:48,"b'RT @SevadalHP: #AAPBJPchokeDelhi  "" Congress government increased green cover in Delhi to reduce pollution . "" https://t.co/e7wZkCDXgj'",5,AAPBJPchokeDelhi,518,305,-0.2,0
11/6/2019 9:48,"b'RT @Iffidel: Delhi has been trapped in political between Center and State Govt, as a result air pollution problem never gets solved.  https\xe2\x80\xa6'",8,None,518,305,-0.1,0
11/6/2019 9:48,b'RT @DubejiINC: Rather than investing in efficient public transport for greener Delhi like @INCDelhi govt under the leadership of late @Shei\xe2\x80\xa6',16,None,2,63,-0.15,0
11/6/2019 9:47,b'RT @patwal_raju: Odd even is not for to fight pollution problem it\xe2\x80\x99s just a political stunt by Kejriwal which is hence proved by the hoardi\xe2\x80\xa6',3,None,518,305,-0.083333333,0
11/6/2019 9:47,b'RT @LambaAlka: #AAPBJPCHOKEDELHI @INCDelhi @INCIndia \nGreen issues were important for Sheila Dikshit at all times https://t.co/atB0ZAhMYd',28,AAPBJPCHOKEDELHI,1107,1766,0.4,4
11/6/2019 9:46,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,518,305,0.366666667,4
11/6/2019 9:44,b'RT @Iffidel: Why 18% rise in daily bus ridership when there is better metro service in Delhi. Reason behind it is the increased fare of Del\xe2\x80\xa6',8,None,12443,457,0.033333333,4
11/6/2019 9:44,b'RT @Iffidel: Why 18% rise in daily bus ridership when there is better metro service in Delhi. Reason behind it is the increased fare of Del\xe2\x80\xa6',8,None,23307,1164,0.033333333,4
11/6/2019 9:44,"b""RT @geetv79: How Shiela Dikshit rolled out the world's biggest clean air project:\nHer biggest contribution to Delhi, the one by which her s\xe2\x80\xa6""",47,None,107,74,0.366666667,4
11/6/2019 9:43,b'RT @Jainpankajkasan: Are you out_of your mind #bjp has nothing to do with #pollution #aamaadmiparty is the main #culprit #AAPBJPchokeDelhi',1,bjp,4424,431,0.166666667,4
11/6/2019 9:42,b'Are you out_of your mind #bjp has nothing to do with #pollution #aamaadmiparty is the main #culprit #AAPBJPchokeDelhi',1,bjp,4424,431,0.166666667,4
11/6/2019 9:39,b'RT @bhatia_niraj23: Perfect pic to start with .. #AAPBJPChokeDelhi !\n\n#DelhiAirQuality https://t.co/Zwz5pLvmkN',45,AAPBJPChokeDelhi,18769,226,1,4
11/6/2019 9:38,"b'RT @aestheticayush1: Mr. @manishm345\n\nWhy have you suspended my 8 years old account @aestheticayush, what kind of exploitation is this ?\n\nI\xe2\x80\xa6'",4,None,25,33,0.35,4
11/6/2019 9:38,b'RT @KilaFateh: Sick people are aplenty in bip\nInstead of working for decrease in pollution these aap and bjp leaders are trying to give idi\xe2\x80\xa6',18,None,312,478,-0.714285714,0
11/6/2019 9:37,b'RT @inc_jpagarwal: @ArvindKejriwal Govt &amp; @BJP4India blaming each other instead of finding solution to #pollution problem in #Delhi. Bad ai\xe2\x80\xa6',23,pollution,8251,4136,-0.4125,0
11/6/2019 9:37,b'RT @LambaAlka: #aapbjpchokedelhi @INCDelhi @INCIndia \nOpinion | How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project https:/\xe2\x80\xa6',64,aapbjpchokedelhi,939,2572,0.366666667,4
11/6/2019 9:37,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",53,None,4085,4786,-0.133333333,0
11/6/2019 9:37,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",53,None,8251,4136,-0.133333333,0
11/6/2019 9:37,"b'RT @Iffidel: Delhi has been trapped in political between Center and State Govt, as a result air pollution problem never gets solved.  https\xe2\x80\xa6'",8,None,8251,4136,-0.1,0
11/6/2019 9:37,b'RT @Indmuskan: NGT slaps delhi government with rs 25 crore fine for \xe2\x80\x98failing to check pollution in Delhi https://t.co/dsbTwpie8l #AAPBJPcho\xe2\x80\xa6',3,None,8251,4136,0.416666667,4
11/6/2019 9:37,"b""RT @Iffidel: Kejriwal Govt Fails to Use Rs 787 Crore 'Green Funds : Instead Blames Centre For Blocking Projects via @indiacom https://t.co/\xe2\x80\xa6""",7,None,8251,4136,-0.35,0
11/6/2019 9:37,b'RT @SirJadeja7: #LaalSinghChaddhaLogo is like breath of fresh air which delhi needs right now. #FreshAirForDelhi #AapBJPChokeDelhi \n@Bollyh\xe2\x80\xa6',7,LaalSinghChaddhaLogo,162,775,0.292857143,4
11/6/2019 9:37,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",38,None,645,494,-0.166666667,0
11/6/2019 9:36,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",53,None,0,14,0.1225,4
11/6/2019 9:36,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',82,AAPBJPchokeDelhi,0,14,0.366666667,4
11/6/2019 9:36,b'RT @SocialPlanetIn: Are you the Odd or Even one ?\n#DelhiAirEmergency #delhioddeven #ForrestGump #forest #AAPBJPchokeDelhi #aap #ClimateEmer\xe2\x80\xa6',1,DelhiAirEmergency,4,1,-0.166666667,0
11/6/2019 9:36,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,101,212,-0.075,0
11/6/2019 9:36,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,617,1003,-0.075,0
11/6/2019 9:35,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",38,None,3008,343,-0.166666667,0
11/6/2019 9:35,"b""RT @geetv79: How Shiela Dikshit rolled out the world's biggest clean air project:\nHer biggest contribution to Delhi, the one by which her s\xe2\x80\xa6""",47,None,293,381,0.366666667,4
11/6/2019 9:35,"b'RT @Anish_INC: Concerned with the alarming levels of\xc2\xa0pollution\xc2\xa0in the national capital, @priyankagandhi convened an emergency meeting of\xc2\xa0De\xe2\x80\xa6'",18,None,8284,445,-0.1,0
11/6/2019 9:35,b'RT @KilaFateh: Sick people are aplenty in bip\nInstead of working for decrease in pollution these aap and bjp leaders are trying to give idi\xe2\x80\xa6',18,None,3613,1216,-0.714285714,0
11/6/2019 9:34,b'Are you the Odd or Even one ?\n#DelhiAirEmergency #delhioddeven #ForrestGump #forest #AAPBJPchokeDelhi #aap\xe2\x80\xa6 https://t.co/ljOgWBDEoa',1,DelhiAirEmergency,1,0,-0.166666667,0
11/6/2019 9:34,"b'RT @geetv79: This was in 2013 \xf0\x9f\x91\x87in the good old days \n\nDelhi emerges as Greenest Capital City in the world, with green cover rising to 22%\xe2\x80\xa6'",54,None,368,549,0.2,4
11/6/2019 9:34,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,130,281,-0.075,0
11/6/2019 9:34,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",38,None,0,3,-0.166666667,0
11/6/2019 9:33,"b'RT @geetv79: This was in 2013 \xf0\x9f\x91\x87in the good old days \n\nDelhi emerges as Greenest Capital City in the world, with green cover rising to 22%\xe2\x80\xa6'",54,None,163,132,0.2,4
11/6/2019 9:32,"b""I really don't understand for what people are blaming government? Every time gov try to spread awareness, but it is\xe2\x80\xa6 https://t.co/JT8ZfNLx1Z""",0,None,5,132,0.2,4
11/6/2019 9:32,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,135,171,-0.075,0
11/6/2019 9:31,"b'RT @geetv79: This was in 2013 \xf0\x9f\x91\x87in the good old days \n\nDelhi emerges as Greenest Capital City in the world, with green cover rising to 22%\xe2\x80\xa6'",54,None,875,3146,0.2,4
11/6/2019 9:30,b'RT @AamirLaalSingh: This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog #DelhiNCRPollution #a\xe2\x80\xa6',3,DelhiAirEmergency,162,775,0.292857143,4
11/6/2019 9:30,b'RT @ranjantweets1: When will @ArvindKejriwal start ground action to tackle #DelhiAirEmergency ? Why is the @PMOIndia @narendramodi not taki\xe2\x80\xa6',1,DelhiAirEmergency,969,1161,0.1,4
11/6/2019 9:30,b'RT @NNaseemahmad071: Odd even is not for to fight pollution problem it\xe2\x80\x99s just a political stunt by Kejriwal which is hence proved by the ho\xe2\x80\xa6',1,None,969,1161,-0.083333333,0
11/6/2019 9:30,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",248,None,10269,82,-0.075,0
11/6/2019 9:30,b'When will @ArvindKejriwal start ground action to tackle #DelhiAirEmergency ? Why is the @PMOIndia @narendramodi not\xe2\x80\xa6 https://t.co/HItdPwPTyf',1,DelhiAirEmergency,35,507,0.1,4
11/6/2019 9:30,b'RT @CongressWin2019: AAP Government is busy blaming the neighbouring states for pollution in Delhi instead of focusing on resolving the iss\xe2\x80\xa6',1,None,969,1161,0.1,4
11/6/2019 9:30,b'RT @LambaAlka: #AAPBJPCHOKEDELHI @INCDelhi @INCIndia \nGreen issues were important for Sheila Dikshit at all times https://t.co/atB0ZAhMYd',28,AAPBJPCHOKEDELHI,7768,6136,0.4,4
11/6/2019 9:29,"b'RT @aestheticayush1: Mr. @manishm345\n\nWhy have you suspended my 8 years old account @aestheticayush, what kind of exploitation is this ?\n\nI\xe2\x80\xa6'",4,None,922,1816,0.35,4
11/6/2019 9:29,b'RT @AamirLaalSingh: This the breath of fresh air delhi needs right now. #DelhiAirEmergency #DelhiPollution #DelhiSmog #DelhiNCRPollution #a\xe2\x80\xa6',3,DelhiAirEmergency,969,1161,0.292857143,4
11/6/2019 9:29,b'RT @Iffidel: Delhi lacks public transport : It has only half the buses it needs for public transport (that\xe2\x80\x99s the lowest level in the past e\xe2\x80\xa6',2,None,969,1161,-0.083333333,0
11/6/2019 9:29,b'RT @Iffidel: Since last five years Delhi remains trapped in air pollution crisis and ruling @Aamaadmiparty always come forward with new pro\xe2\x80\xa6',2,None,969,1161,-0.021212121,0
11/6/2019 9:29,"b""RT @ens_socialis: Here's how Sheila Dikshit ji, who changed the face of Delhi, rolled out the world\xe2\x80\x99s biggest clean air project.\n\nBlame-gam\xe2\x80\xa6""",1,None,969,1161,0.366666667,4
11/6/2019 9:29,"b'RT @lkherring3671: Follow \xf0\x9f\x98\x96\xf0\x9f\x91\x89\xf0\x9f\x91\x89 @xx18xx_18_Hotx \xf0\x9f\x91\x88\xf0\x9f\x91\x88\xf0\x9f\x98\x96 To Watch More Xx18xX     Betty, Dick Vitale, Lima #TransparansiAnggaranWajib #AAPBJPchoke\xe2\x80\xa6'",1,TransparansiAnggaranWajib,969,1161,0.5,4
11/6/2019 9:29,"b'RT @aestheticayush1: Mr. @manishm345\n\nWhy have you suspended my 8 years old account @aestheticayush, what kind of exploitation is this ?\n\nI\xe2\x80\xa6'",4,None,969,1161,0.35,4
11/6/2019 9:29,b'RT @iPranavG: .@INCIndia Government increased green cover \nBut #AAPBJPchokeDelhi https://t.co/RCTsgjRjib',10,AAPBJPchokeDelhi,156,76,-0.2,0
11/6/2019 9:28,"b'RT @Iffidel: Delhi has been trapped in political between Center and State Govt, as a result air pollution problem never gets solved.  https\xe2\x80\xa6'",8,None,969,1161,-0.1,0
11/6/2019 9:28,b'RT @Iffidel: Why 18% rise in daily bus ridership when there is better metro service in Delhi. Reason behind it is the increased fare of Del\xe2\x80\xa6',8,None,969,1161,0.033333333,4
11/6/2019 9:28,b'RT @NeerajChopraji: Children Suffering the Most #Aapbjpchokedelhi @INCDelhi @SChopraINC @RahulSharmaINC https://t.co/gpO6BjaiCT',2,Aapbjpchokedelhi,969,1161,0.5,4
11/6/2019 9:28,b'RT @DalipGautam2: Since last five years Delhi remains trapped in an air pollution crisis and ruling @Aamaadmiparty always come forward with\xe2\x80\xa6',1,None,969,1161,-0.1,0
11/6/2019 9:28,"b'RT @DalipGautam2: Unless the basic problems are addressed, the mere announcement of another anti-pollution promise would not accomplish any\xe2\x80\xa6'",1,None,969,1161,-0.25,0
11/6/2019 9:28,b'RT @DalipGautam2: One can easily understand the intentions of Delhi CM @ArvindKejriwal Once claimed to have completed more projects than @I\xe2\x80\xa6',1,None,969,1161,0.466666667,4
11/6/2019 9:28,"b'RT @DalipGautam2: On February 6, 2019 the Delhi government uder @AamAadmiParty told the Supreme Court that 3000 buses, including 1000 elect\xe2\x80\xa6'",1,None,969,1161,0.8,4
11/6/2019 9:28,"b'RT @DalipGautam2: ""Center try to create hurdles and not allowing us to work "" is a repeated slogan by @AamAadmiParty leaders and even CM @A\xe2\x80\xa6'",1,None,969,1161,-0.1,0
